iter	Passed	Remaining
3419	1874	1414
3420	1875	1413
3421	1875	1413
3422	1876	1412
3423	1877	1412
3424	1877	1411
3425	1878	1411
3426	1878	1410
3427	1879	1410
3428	1880	1409
3429	1880	1409
3430	1881	1408
3431	1881	1408
3432	1882	1407
3433	1882	1406
3434	1883	1406
3435	1883	1405
3436	1884	1405
3437	1885	1404
3438	1885	1404
3439	1886	1403
3440	1886	1403
3441	1887	1402
3442	1887	1402
3443	1888	1401
3444	1888	1400
3445	1889	1400
3446	1889	1399
3447	1890	1399
3448	1891	1398
3449	1891	1398
3450	1892	1397
3451	1892	1397
3452	1893	1396
3453	1893	1395
3454	1894	1395
3455	1894	1394
3456	1895	1394
3457	1895	1393
3458	1896	1393
3459	1897	1392
3460	1897	1392
3461	1898	1391
3462	1898	1390
3463	1899	1390
3464	1899	1389
3465	1900	1389
3466	1900	1388
3467	1901	1388
3468	1902	1387
3469	1902	1387
3470	1903	1386
3471	1903	1386
3472	1904	1385
3473	1904	1385
3474	1905	1384
3475	1905	1383
3476	1906	1383
3477	1906	1382
3478	1907	1382
3479	1908	1381
3480	1908	1381
3481	1909	1380
3482	1909	1380
3483	1910	1379
3484	1910	1378
3485	1911	1378
3486	1911	1377
3487	1912	1377
3488	1912	1376
3489	1913	1376
3490	1913	1375
3491	1914	1375
3492	1915	1374
3493	1915	1373
3494	1916	1373
3495	1916	1372
3496	1917	1372
3497	1917	1371
3498	1918	1371
3499	1918	1370
3500	1919	1370
3501	1919	1369
3502	1920	1368
3503	1920	1368
3504	1921	1367
3505	1922	1367
3506	1922	1366
3507	1923	1366
3508	1923	1365
3509	1924	1365
3510	1924	1364
3511	1925	1363
3512	1925	1363
3513	1926	1362
3514	1926	1362
3515	1927	1361
3516	1928	1361
3517	1928	1360
3518	1929	1360
3519	1929	1359
3520	1930	1359
3521	1930	1358
3522	1931	1357
3523	1931	1357
3524	1932	1356
3525	1932	1356
3526	1933	1355
3527	1934	1355
3528	1934	1354
3529	1935	1354
3530	1935	1353
3531	1936	1352
3532	1936	1352
3533	1937	1351
3534	1937	1351
3535	1938	1350
3536	1938	1350
3537	1939	1349
3538	1940	1349
3539	1940	1348
3540	1941	1348
3541	1941	1347
3542	1942	1346
3543	1942	1346
3544	1943	1345
3545	1943	1345
3546	1944	1344
3547	1945	1344
3548	1945	1343
3549	1946	1343
3550	1946	1342
3551	1947	1341
3552	1947	1341
3553	1948	1340
3554	1948	1340
3555	1949	1339
3556	1950	1339
3557	1950	1338
3558	1951	1338
3559	1951	1337
3560	1952	1337
3561	1952	1336
3562	1953	1336
3563	1953	1335
3564	1954	1334
3565	1955	1334
3566	1955	1333
3567	1956	1333
3568	1956	1332
3569	1957	1332
3570	1957	1331
3571	1958	1331
3572	1958	1330
3573	1959	1330
3574	1959	1329
3575	1960	1328
3576	1961	1328
3577	1961	1327
3578	1962	1327
3579	1962	1326
3580	1963	1326
3581	1963	1325
3582	1964	1325
3583	1964	1324
3584	1965	1323
3585	1965	1323
3586	1966	1322
3587	1967	1322
3588	1967	1321
3589	1968	1321
3590	1968	1320
3591	1969	1320
3592	1969	1319
3593	1970	1319
3594	1970	1318
3595	1971	1317
3596	1971	1317
3597	1972	1316
3598	1972	1316
3599	1973	1315
3600	1974	1315
3601	1974	1314
3602	1975	1314
3603	1975	1313
3604	1976	1312
3605	1976	1312
3606	1977	1311
3607	1977	1311
3608	1978	1310
3609	1978	1310
3610	1979	1309
3611	1980	1309
3612	1980	1308
3613	1981	1307
3614	1981	1307
3615	1982	1306
3616	1982	1306
3617	1983	1305
3618	1983	1305
3619	1984	1304
3620	1984	1304
3621	1985	1303
3622	1986	1303
3623	1986	1302
3624	1987	1301
3625	1987	1301
3626	1988	1300
3627	1988	1300
3628	1989	1299
3629	1989	1299
3630	1990	1298
3631	1990	1298
3632	1991	1297
3633	1992	1296
3634	1992	1296
3635	1993	1295
3636	1993	1295
3637	1994	1294
3638	1994	1294
3639	1995	1293
3640	1995	1293
3641	1996	1292
3642	1996	1291
3643	1997	1291
3644	1997	1290
3645	1998	1290
3646	1999	1289
3647	1999	1289
3648	2000	1288
3649	2000	1288
3650	2001	1287
3651	2001	1287
3652	2002	1286
3653	2002	1285
3654	2003	1285
3655	2003	1284
3656	2004	1284
3657	2005	1283
3658	2005	1283
3659	2006	1282
3660	2006	1282
3661	2007	1281
3662	2007	1280
3663	2008	1280
3664	2008	1279
3665	2009	1279
3666	2009	1278
3667	2010	1278
3668	2011	1277
3669	2011	1277
3670	2012	1276
3671	2012	1276
3672	2013	1275
3673	2013	1274
3674	2014	1274
3675	2014	1273
3676	2015	1273
3677	2015	1272
3678	2016	1272
3679	2017	1271
3680	2017	1271
3681	2018	1270
3682	2018	1269
3683	2019	1269
3684	2019	1268
3685	2020	1268
3686	2020	1267
3687	2021	1267
3688	2021	1266
3689	2022	1266
3690	2023	1265
3691	2023	1265
3692	2024	1264
3693	2024	1263
3694	2025	1263
3695	2025	1262
3696	2026	1262
3697	2026	1261
3698	2027	1261
3699	2027	1260
3700	2028	1260
3701	2029	1259
3702	2029	1258
3703	2030	1258
3704	2030	1257
3705	2031	1257
3706	2031	1256
3707	2032	1256
3708	2032	1255
3709	2033	1255
3710	2033	1254
3711	2034	1254
3712	2035	1253
3713	2035	1252
3714	2036	1252
3715	2036	1251
3716	2037	1251
3717	2037	1250
3718	2038	1250
3719	2038	1249
3720	2039	1248
3721	2039	1248
3722	2040	1247
3723	2040	1247
3724	2041	1246
3725	2042	1246
3726	2042	1245
3727	2043	1245
3728	2043	1244
3729	2044	1244
3730	2044	1243
3731	2045	1242
3732	2045	1242
3733	2046	1241
3734	2046	1241
3735	2047	1240
3736	2048	1240
3737	2048	1239
3738	2049	1239
3739	2049	1238
3740	2050	1238
3741	2050	1237
3742	2051	1236
3743	2051	1236
3744	2052	1235
3745	2052	1235
3746	2053	1234
3747	2053	1234
3748	2054	1233
3749	2055	1233
3750	2055	1232
3751	2056	1231
3752	2056	1231
3753	2057	1230
3754	2057	1230
3755	2058	1229
3756	2058	1229
3757	2059	1228
3758	2059	1228
3759	2060	1227
3760	2061	1226
3761	2061	1226
3762	2062	1225
3763	2062	1225
3764	2063	1224
3765	2063	1224
3766	2064	1223
3767	2064	1223
3768	2065	1222
3769	2065	1222
3770	2066	1221
3771	2067	1220
3772	2067	1220
3773	2068	1219
3774	2068	1219
3775	2069	1218
3776	2069	1218
3777	2070	1217
3778	2070	1217
3779	2071	1216
3780	2072	1216
3781	2072	1215
3782	2073	1214
3783	2073	1214
3784	2074	1213
3785	2074	1213
3786	2075	1212
3787	2075	1212
3788	2076	1211
3789	2077	1211
3790	2077	1210
3791	2078	1210
3792	2078	1209
3793	2079	1208
3794	2079	1208
3795	2080	1207
3796	2080	1207
3797	2081	1206
3798	2082	1206
3799	2082	1205
3800	2083	1205
3801	2083	1204
3802	2084	1204
3803	2084	1203
3804	2085	1202
3805	2085	1202
3806	2086	1201
3807	2086	1201
3808	2087	1200
3809	2088	1200
3810	2088	1199
3811	2089	1199
3812	2089	1198
3813	2090	1198
3814	2090	1197
3815	2091	1196
3816	2091	1196
3817	2092	1195
3818	2093	1195
3819	2093	1194
3820	2094	1194
3821	2094	1193
3822	2095	1193
3823	2095	1192
3824	2096	1192
3825	2096	1191
3826	2097	1190
3827	2097	1190
3828	2098	1189
3829	2099	1189
3830	2099	1188
3831	2100	1188
3832	2100	1187
3833	2101	1187
3834	2101	1186
3835	2102	1185
3836	2102	1185
3837	2103	1184
3838	2103	1184
3839	2104	1183
3840	2104	1183
3841	2105	1182
3842	2106	1182
3843	2106	1181
3844	2107	1181
3845	2107	1180
3846	2108	1179
3847	2108	1179
3848	2109	1178
3849	2110	1178
3850	2110	1177
3851	2111	1177
3852	2111	1176
3853	2112	1176
3854	2112	1175
3855	2113	1175
3856	2113	1174
3857	2114	1174
3858	2115	1173
3859	2115	1172
3860	2116	1172
3861	2116	1171
3862	2117	1171
3863	2117	1170
3864	2118	1170
3865	2119	1169
3866	2119	1169
3867	2120	1168
3868	2120	1168
3869	2121	1167
3870	2122	1167
3871	2122	1166
3872	2123	1165
3873	2123	1165
3874	2124	1164
3875	2124	1164
3876	2125	1163
3877	2125	1163
3878	2126	1162
3879	2126	1162
3880	2127	1161
3881	2128	1161
3882	2128	1160
3883	2129	1159
3884	2129	1159
3885	2130	1158
3886	2130	1158
3887	2131	1157
3888	2131	1157
3889	2132	1156
3890	2132	1156
3891	2133	1155
3892	2134	1155
3893	2134	1154
3894	2135	1153
3895	2135	1153
3896	2136	1152
3897	2136	1152
3898	2137	1151
3899	2137	1151
3900	2138	1150
3901	2139	1150
3902	2139	1149
3903	2140	1149
3904	2140	1148
3905	2141	1147
3906	2141	1147
3907	2142	1146
3908	2143	1146
3909	2143	1145
3910	2144	1145
3911	2144	1144
3912	2145	1144
3913	2145	1143
3914	2146	1143
3915	2146	1142
3916	2147	1141
3917	2148	1141
3918	2148	1140
3919	2149	1140
3920	2149	1139
3921	2150	1139
3922	2150	1138
3923	2151	1138
3924	2151	1137
3925	2152	1137
3926	2153	1136
3927	2153	1136
3928	2154	1135
3929	2154	1134
3930	2155	1134
3931	2155	1133
3932	2156	1133
3933	2156	1132
3934	2157	1132
3935	2157	1131
3936	2158	1131
3937	2159	1130
3938	2159	1129
3939	2160	1129
3940	2160	1128
3941	2161	1128
3942	2161	1127
3943	2162	1127
3944	2162	1126
3945	2163	1126
3946	2163	1125
3947	2164	1124
3948	2164	1124
3949	2165	1123
3950	2166	1123
3951	2166	1122
3952	2167	1122
3953	2167	1121
3954	2168	1121
3955	2168	1120
3956	2169	1120
3957	2169	1119
3958	2170	1118
3959	2171	1118
3960	2171	1117
3961	2172	1117
3962	2172	1116
3963	2173	1116
3964	2173	1115
3965	2174	1115
3966	2174	1114
3967	2175	1114
3968	2176	1113
3969	2176	1112
3970	2177	1112
3971	2177	1111
3972	2178	1111
3973	2178	1110
3974	2179	1110
3975	2179	1109
3976	2180	1109
3977	2180	1108
3978	2181	1108
3979	2182	1107
3980	2182	1106
3981	2183	1106
3982	2183	1105
3983	2184	1105
3984	2184	1104
3985	2185	1104
3986	2185	1103
3987	2186	1103
3988	2186	1102
3989	2187	1101
3990	2188	1101
3991	2188	1100
3992	2189	1100
3993	2189	1099
3994	2190	1099
3995	2190	1098
3996	2191	1098
3997	2191	1097
3998	2192	1097
3999	2193	1096
4000	2193	1095
4001	2194	1095
4002	2194	1094
4003	2195	1094
4004	2195	1093
4005	2196	1093
4006	2196	1092
4007	2197	1092
4008	2197	1091
4009	2198	1091
4010	2199	1090
4011	2199	1089
4012	2200	1089
4013	2200	1088
4014	2201	1088
4015	2201	1087
4016	2202	1087
4017	2202	1086
4018	2203	1086
4019	2203	1085
4020	2204	1084
4021	2205	1084
4022	2205	1083
4023	2206	1083
4024	2206	1082
4025	2207	1082
4026	2207	1081
4027	2208	1081
4028	2208	1080
4029	2209	1080
4030	2209	1079
4031	2210	1078
4032	2211	1078
4033	2211	1077
4034	2212	1077
4035	2212	1076
4036	2213	1076
4037	2213	1075
4038	2214	1075
4039	2214	1074
4040	2215	1074
4041	2216	1073
4042	2216	1072
4043	2217	1072
4044	2217	1071
4045	2218	1071
4046	2218	1070
4047	2219	1070
4048	2219	1069
4049	2220	1069
4050	2221	1068
4051	2221	1068
4052	2222	1067
4053	2222	1066
4054	2223	1066
4055	2223	1065
4056	2224	1065
4057	2224	1064
4058	2225	1064
4059	2226	1063
4060	2226	1063
4061	2227	1062
4062	2227	1062
4063	2228	1061
4064	2228	1060
4065	2229	1060
4066	2229	1059
4067	2230	1059
4068	2231	1058
4069	2231	1058
4070	2232	1057
4071	2232	1057
4072	2233	1056
4073	2233	1056
4074	2234	1055
4075	2234	1054
4076	2235	1054
4077	2235	1053
4078	2236	1053
4079	2237	1052
4080	2237	1052
4081	2238	1051
4082	2238	1051
4083	2239	1050
4084	2239	1050
4085	2240	1049
4086	2240	1048
4087	2241	1048
4088	2242	1047
4089	2242	1047
4090	2243	1046
4091	2243	1046
4092	2244	1045
4093	2244	1045
4094	2245	1044
4095	2245	1043
4096	2246	1043
4097	2247	1042
4098	2247	1042
4099	2248	1041
4100	2248	1041
4101	2249	1040
4102	2250	1040
4103	2250	1039
4104	2251	1039
4105	2251	1038
4106	2252	1038
4107	2252	1037
4108	2253	1036
4109	2253	1036
4110	2254	1035
4111	2254	1035
4112	2255	1034
4113	2256	1034
4114	2256	1033
4115	2257	1033
4116	2257	1032
4117	2258	1032
4118	2258	1031
4119	2259	1030
4120	2259	1030
4121	2260	1029
4122	2261	1029
4123	2261	1028
4124	2262	1028
4125	2262	1027
4126	2263	1027
4127	2263	1026
4128	2264	1026
4129	2264	1025
4130	2265	1024
4131	2265	1024
4132	2266	1023
4133	2266	1023
4134	2267	1022
4135	2268	1022
4136	2268	1021
4137	2269	1021
4138	2269	1020
4139	2270	1019
4140	2270	1019
4141	2271	1018
4142	2271	1018
4143	2272	1017
4144	2272	1017
4145	2273	1016
4146	2273	1016
4147	2274	1015
4148	2275	1014
4149	2275	1014
4150	2276	1013
4151	2276	1013
4152	2277	1012
4153	2277	1012
4154	2278	1011
4155	2278	1011
4156	2279	1010
4157	2280	1010
4158	2280	1009
4159	2281	1009
4160	2281	1008
4161	2282	1007
4162	2282	1007
4163	2283	1006
4164	2284	1006
4165	2284	1005
4166	2285	1005
4167	2285	1004
4168	2286	1004
4169	2286	1003
4170	2287	1003
4171	2287	1002
4172	2288	1001
4173	2288	1001
4174	2289	1000
4175	2290	1000
4176	2290	999
4177	2291	999
4178	2291	998
4179	2292	998
4180	2292	997
4181	2293	996
4182	2293	996
4183	2294	995
4184	2295	995
4185	2295	994
4186	2296	994
4187	2296	993
4188	2297	993
4189	2297	992
4190	2298	992
4191	2298	991
4192	2299	990
4193	2299	990
4194	2300	989
4195	2301	989
4196	2301	988
4197	2302	988
4198	2302	987
4199	2303	987
4200	2303	986
4201	2304	986
4202	2305	985
4203	2305	985
4204	2306	984
4205	2306	983
4206	2307	983
4207	2307	982
4208	2308	982
4209	2309	981
4210	2309	981
4211	2310	980
4212	2310	980
4213	2311	979
4214	2311	979
4215	2312	978
4216	2312	977
4217	2313	977
4218	2313	976
4219	2314	976
4220	2314	975
4221	2315	975
4222	2316	974
4223	2316	974
4224	2317	973
4225	2317	972
4226	2318	972
4227	2318	971
4228	2319	971
4229	2320	970
4230	2320	970
4231	2321	969
4232	2321	969
4233	2322	968
4234	2322	968
4235	2323	967
4236	2324	967
4237	2324	966
4238	2325	965
4239	2325	965
4240	2326	964
4241	2326	964
4242	2327	963
4243	2327	963
4244	2328	962
4245	2328	962
4246	2329	961
4247	2329	960
4248	2330	960
4249	2331	959
4250	2331	959
4251	2332	958
4252	2332	958
4253	2333	957
4254	2333	957
4255	2334	956
4256	2335	956
4257	2335	955
4258	2336	954
4259	2336	954
4260	2337	953
4261	2337	953
4262	2338	952
4263	2338	952
4264	2339	951
4265	2340	951
4266	2340	950
4267	2341	950
4268	2341	949
4269	2342	949
4270	2342	948
4271	2343	947
4272	2344	947
4273	2344	946
4274	2345	946
4275	2345	945
4276	2346	945
4277	2346	944
4278	2347	944
4279	2347	943
4280	2348	943
4281	2349	942
4282	2349	941
4283	2350	941
4284	2350	940
4285	2351	940
4286	2351	939
4287	2352	939
4288	2353	938
4289	2353	938
4290	2354	937
4291	2354	937
4292	2355	936
4293	2355	936
4294	2356	935
4295	2357	934
4296	2357	934
4297	2358	933
4298	2358	933
4299	2359	932
4300	2359	932
4301	2360	931
4302	2361	931
4303	2361	930
4304	2362	930
4305	2362	929
4306	2363	928
4307	2363	928
4308	2364	927
4309	2365	927
4310	2365	926
4311	2366	926
4312	2366	925
4313	2367	925
4314	2367	924
4315	2368	924
4316	2369	923
4317	2369	923
4318	2370	922
4319	2370	921
4320	2371	921
4321	2372	921
4322	2372	920
4323	2373	919
4324	2373	919
4325	2374	918
4326	2375	918
4327	2375	917
4328	2376	917
4329	2376	916
4330	2377	916
4331	2377	915
4332	2378	915
4333	2379	914
4334	2379	913
4335	2380	913
4336	2380	912
4337	2381	912
4338	2381	911
4339	2382	911
4340	2383	910
4341	2383	910
4342	2384	909
4343	2384	909
4344	2385	908
4345	2385	907
4346	2386	907
4347	2386	906
4348	2387	906
4349	2388	905
4350	2388	905
4351	2389	904
4352	2389	904
4353	2390	903
4354	2390	903
4355	2391	902
4356	2392	902
4357	2392	901
4358	2393	900
4359	2393	900
4360	2394	899
4361	2394	899
4362	2395	898
4363	2396	898
4364	2396	897
4365	2397	897
4366	2397	896
4367	2398	896
4368	2398	895
4369	2399	895
4370	2400	894
4371	2400	893
4372	2401	893
4373	2401	892
4374	2402	892
4375	2403	891
4376	2403	891
4377	2404	890
4378	2404	890
4379	2405	889
4380	2405	889
4381	2406	888
4382	2407	888
4383	2407	887
4384	2408	886
4385	2408	886
4386	2409	885
4387	2409	885
4388	2410	884
4389	2411	884
4390	2411	883
4391	2412	883
4392	2412	882
4393	2413	882
4394	2413	881
4395	2414	880
4396	2414	880
4397	2415	879
4398	2416	879
4399	2416	878
4400	2417	878
4401	2417	877
4402	2418	877
4403	2418	876
4404	2419	876
4405	2420	875
4406	2420	874
4407	2421	874
4408	2421	873
4409	2422	873
4410	2422	872
4411	2423	872
4412	2423	871
4413	2424	871
4414	2425	870
4415	2425	870
4416	2426	869
4417	2426	868
4418	2427	868
4419	2427	867
4420	2428	867
4421	2428	866
4422	2429	866
4423	2429	865
4424	2430	865
4425	2431	864
4426	2431	864
4427	2432	863
4428	2432	862
4429	2433	862
4430	2434	861
4431	2434	861
4432	2435	860
4433	2435	860
4434	2436	859
4435	2436	859
4436	2437	858
4437	2437	858
4438	2438	857
4439	2439	856
4440	2439	856
4441	2440	855
4442	2440	855
4443	2441	854
4444	2442	854
4445	2442	853
4446	2443	853
4447	2443	852
4448	2444	852
4449	2444	851
4450	2445	851
4451	2445	850
4452	2446	849
4453	2447	849
4454	2447	848
4455	2448	848
4456	2448	847
4457	2449	847
4458	2449	846
4459	2450	846
4460	2451	845
4461	2451	845
4462	2452	844
4463	2452	844
4464	2453	843
4465	2454	842
4466	2454	842
4467	2455	841
4468	2455	841
4469	2456	840
4470	2457	840
4471	2457	839
4472	2458	839
4473	2458	838
4474	2459	838
4475	2459	837
4476	2460	836
4477	2460	836
4478	2461	835
4479	2462	835
4480	2462	834
4481	2463	834
4482	2463	833
4483	2464	833
4484	2464	832
4485	2465	832
4486	2466	831
4487	2467	831
4488	2467	830
4489	2468	830
4490	2469	829
4491	2469	829
4492	2470	828
4493	2470	827
4494	2471	827
4495	2471	826
4496	2472	826
4497	2472	825
4498	2473	825
4499	2473	824
4500	2474	824
4501	2475	823
4502	2475	823
4503	2476	822
4504	2476	821
4505	2477	821
4506	2477	820
4507	2478	820
4508	2479	819
4509	2479	819
4510	2480	818
4511	2480	818
4512	2481	817
4513	2481	817
4514	2482	816
4515	2483	815
4516	2483	815
4517	2484	814
4518	2484	814
4519	2485	813
4520	2485	813
4521	2486	812
4522	2487	812
4523	2487	811
4524	2488	811
4525	2488	810
4526	2489	809
4527	2489	809
4528	2490	808
4529	2491	808
4530	2491	807
4531	2492	807
4532	2492	806
4533	2493	806
4534	2493	805
4535	2494	805
4536	2494	804
4537	2495	803
4538	2496	803
4539	2496	802
4540	2497	802
4541	2497	801
4542	2498	801
4543	2498	800
4544	2499	800
4545	2500	799
4546	2500	799
4547	2501	798
4548	2501	797
4549	2502	797
4550	2502	796
4551	2503	796
4552	2504	795
4553	2504	795
4554	2505	794
4555	2505	794
4556	2506	793
4557	2506	793
4558	2507	792
4559	2508	792
4560	2508	791
4561	2509	790
4562	2509	790
4563	2510	789
4564	2510	789
4565	2511	788
4566	2511	788
4567	2512	787
4568	2513	787
4569	2513	786
4570	2514	785
4571	2514	785
4572	2515	784
4573	2515	784
4574	2516	783
4575	2517	783
4576	2517	782
4577	2518	782
4578	2518	781
4579	2519	781
4580	2519	780
4581	2520	779
4582	2520	779
4583	2521	778
4584	2522	778
4585	2522	777
4586	2523	777
4587	2523	776
4588	2524	776
4589	2525	775
4590	2525	775
4591	2526	774
4592	2526	774
4593	2527	773
4594	2527	772
4595	2528	772
4596	2528	771
4597	2529	771
4598	2530	770
4599	2530	770
4600	2531	769
4601	2531	769
4602	2532	768
4603	2532	768
4604	2533	767
4605	2534	766
4606	2534	766
4607	2535	765
4608	2535	765
4609	2536	764
4610	2536	764
4611	2537	763
4612	2537	763
4613	2538	762
4614	2539	762
4615	2539	761
4616	2540	760
4617	2540	760
4618	2541	759
4619	2541	759
4620	2542	758
4621	2543	758
4622	2543	757
4623	2544	757
4624	2544	756
4625	2545	755
4626	2545	755
4627	2546	754
4628	2546	754
4629	2547	753
4630	2548	753
4631	2548	752
4632	2549	752
4633	2549	751
4634	2550	751
4635	2550	750
4636	2551	750
4637	2552	749
4638	2552	748
4639	2553	748
4640	2553	747
4641	2554	747
4642	2554	746
4643	2555	746
4644	2556	745
4645	2556	745
4646	2557	744
4647	2557	743
4648	2558	743
4649	2558	742
4650	2559	742
4651	2559	741
4652	2560	741
4653	2561	740
4654	2561	740
4655	2562	739
4656	2563	739
4657	2564	738
4658	2564	738
4659	2565	737
4660	2565	737
4661	2566	736
4662	2566	735
4663	2567	735
4664	2567	734
4665	2568	734
4666	2568	733
4667	2569	733
4668	2569	732
4669	2570	731
4670	2570	731
4671	2571	730
4672	2571	730
4673	2572	729
4674	2572	729
4675	2573	728
4676	2573	728
4677	2574	727
4678	2575	727
4679	2575	726
4680	2576	725
4681	2576	725
4682	2577	724
4683	2577	724
4684	2578	723
4685	2578	723
4686	2579	722
4687	2580	722
4688	2580	721
4689	2581	720
4690	2581	720
4691	2582	719
4692	2582	719
4693	2583	718
4694	2583	718
4695	2584	717
4696	2585	717
4697	2585	716
4698	2586	716
4699	2586	715
4700	2587	714
4701	2587	714
4702	2588	713
4703	2589	713
4704	2589	712
4705	2590	712
4706	2590	711
4707	2591	711
4708	2591	710
4709	2592	710
4710	2592	709
4711	2593	708
4712	2594	708
4713	2594	707
4714	2595	707
4715	2595	706
4716	2596	706
4717	2596	705
4718	2597	705
4719	2598	704
4720	2598	704
4721	2599	703
4722	2599	702
4723	2600	702
4724	2600	701
4725	2601	701
4726	2602	700
4727	2602	700
4728	2603	699
4729	2603	699
4730	2604	698
4731	2604	697
4732	2605	697
4733	2605	696
4734	2606	696
4735	2606	695
4736	2607	695
4737	2608	694
4738	2608	694
4739	2609	693
4740	2609	693
4741	2610	692
4742	2610	691
4743	2611	691
4744	2612	690
4745	2612	690
4746	2613	689
4747	2613	689
4748	2614	688
4749	2614	688
4750	2615	687
4751	2616	687
4752	2616	686
4753	2617	685
4754	2617	685
4755	2618	684
4756	2618	684
4757	2619	683
4758	2619	683
4759	2620	682
4760	2621	682
4761	2621	681
4762	2622	680
4763	2622	680
4764	2623	679
4765	2623	679
4766	2624	678
4767	2624	678
4768	2625	677
4769	2626	677
4770	2626	676
4771	2627	676
4772	2627	675
4773	2628	674
4774	2628	674
4775	2629	673
4776	2630	673
4777	2630	672
4778	2631	672
4779	2631	671
4780	2632	671
4781	2632	670
4782	2633	670
4783	2634	669
4784	2634	668
4785	2635	668
4786	2635	667
4787	2636	667
4788	2636	666
4789	2637	666
4790	2637	665
4791	2638	665
4792	2638	664
4793	2639	664
4794	2640	663
4795	2640	662
4796	2641	662
4797	2641	661
4798	2642	661
4799	2643	660
4800	2643	660
4801	2644	659
4802	2644	659
4803	2645	658
4804	2645	658
4805	2646	657
4806	2646	656
4807	2647	656
4808	2648	655
4809	2648	655
4810	2649	654
4811	2649	654
4812	2650	653
4813	2650	653
4814	2651	652
4815	2651	651
4816	2652	651
4817	2652	650
4818	2653	650
4819	2654	649
4820	2654	649
4821	2655	648
4822	2655	648
4823	2656	647
4824	2656	646
4825	2657	646
4826	2657	645
4827	2658	645
4828	2659	644
4829	2659	644
4830	2660	643
4831	2660	643
4832	2661	642
4833	2661	642
4834	2662	641
4835	2662	640
4836	2663	640
4837	2663	639
4838	2664	639
4839	2665	638
4840	2665	638
4841	2666	637
4842	2666	637
4843	2667	636
4844	2667	635
4845	2668	635
4846	2668	634
4847	2669	634
4848	2669	633
4849	2670	633
4850	2670	632
4851	2671	632
4852	2672	631
4853	2672	630
4854	2673	630
4855	2673	629
4856	2674	629
4857	2674	628
4858	2675	628
4859	2675	627
4860	2676	627
4861	2677	626
4862	2677	626
4863	2678	625
4864	2678	624
4865	2679	624
4866	2679	623
4867	2680	623
4868	2680	622
4869	2681	622
4870	2681	621
4871	2682	621
4872	2683	620
4873	2683	619
4874	2684	619
4875	2684	618
4876	2685	618
4877	2685	617
4878	2686	617
4879	2686	616
4880	2687	616
4881	2687	615
4882	2688	615
4883	2689	614
4884	2689	613
4885	2690	613
4886	2690	612
4887	2691	612
4888	2691	611
4889	2692	611
4890	2692	610
4891	2693	610
4892	2694	609
4893	2694	608
4894	2695	608
4895	2695	607
4896	2696	607
4897	2696	606
4898	2697	606
4899	2697	605
4900	2698	605
4901	2699	604
4902	2699	604
4903	2700	603
4904	2700	602
4905	2701	602
4906	2701	601
4907	2702	601
4908	2702	600
4909	2703	600
4910	2703	599
4911	2704	599
4912	2705	598
4913	2705	597
4914	2706	597
4915	2706	596
4916	2707	596
4917	2707	595
4918	2708	595
4919	2708	594
4920	2709	594
4921	2710	593
4922	2710	592
4923	2711	592
4924	2711	591
4925	2712	591
4926	2712	590
4927	2713	590
4928	2714	589
4929	2714	589
4930	2715	588
4931	2715	588
4932	2716	587
4933	2716	586
4934	2717	586
4935	2717	585
4936	2718	585
4937	2719	584
4938	2719	584
4939	2720	583
4940	2720	583
4941	2721	582
4942	2722	582
4943	2722	581
4944	2723	580
4945	2723	580
4946	2724	579
4947	2724	579
4948	2725	578
4949	2726	578
4950	2726	577
4951	2727	577
4952	2727	576
4953	2728	576
4954	2728	575
4955	2729	574
4956	2729	574
4957	2730	573
4958	2731	573
4959	2731	572
4960	2732	572
4961	2732	571
4962	2733	571
4963	2733	570
4964	2734	570
4965	2734	569
4966	2735	568
4967	2736	568
4968	2736	567
4969	2737	567
4970	2737	566
4971	2738	566
4972	2738	565
4973	2739	565
4974	2739	564
4975	2740	563
4976	2740	563
4977	2741	562
4978	2742	562
4979	2742	561
4980	2743	561
4981	2743	560
4982	2744	560
4983	2744	559
4984	2745	559
4985	2745	558
4986	2746	557
4987	2747	557
4988	2747	556
4989	2748	556
4990	2748	555
4991	2749	555
4992	2749	554
4993	2750	554
4994	2751	553
4995	2751	552
4996	2752	552
4997	2752	551
4998	2753	551
4999	2753	550
5000	2754	550
5001	2755	549
5002	2755	549
5003	2756	548
5004	2756	548
5005	2757	547
5006	2757	546
5007	2758	546
5008	2758	545
5009	2759	545
5010	2760	544
5011	2760	544
5012	2761	543
5013	2761	543
5014	2762	542
5015	2762	542
5016	2763	541
5017	2763	540
5018	2764	540
5019	2765	539
5020	2765	539
5021	2765	538
5022	2766	538
5023	2766	537
5024	2767	536
5025	2767	536
5026	2768	535
5027	2768	535
5028	2769	534
5029	2769	534
5030	2770	533
5031	2770	533
5032	2771	532
5033	2772	531
5034	2772	531
5035	2773	530
5036	2773	530
5037	2774	529
5038	2774	529
5039	2775	528
5040	2775	528
5041	2776	527
5042	2776	526
5043	2777	526
5044	2778	525
5045	2778	525
5046	2779	524
5047	2779	524
5048	2780	523
5049	2780	523
5050	2781	522
5051	2781	522
5052	2782	521
5053	2782	520
5054	2783	520
5055	2784	519
5056	2784	519
5057	2785	518
5058	2785	518
5059	2786	517
5060	2786	517
5061	2787	516
5062	2787	515
5063	2788	515
5064	2789	514
5065	2789	514
5066	2790	513
5067	2790	513
5068	2791	512
5069	2791	512
5070	2792	511
5071	2792	511
