iter	RMSE
3222	13578.53603
3223	13576.70846
3224	13574.24432
3225	13572.13013
3226	13568.73986
3227	13567.06702
3228	13564.18049
3229	13561.38326
3230	13560.67861
3231	13559.14223
3232	13557.04554
3233	13554.85615
3234	13551.88402
3235	13551.22762
3236	13549.91232
3237	13548.26462
3238	13547.61238
3239	13546.77387
3240	13545.82673
3241	13543.77077
3242	13542.328
3243	13540.11604
3244	13539.17843
3245	13536.99918
3246	13535.26525
3247	13533.28705
3248	13532.18502
3249	13529.06516
3250	13527.13366
3251	13525.03703
3252	13524.25079
3253	13522.19228
3254	13520.19815
3255	13518.48396
3256	13516.36201
3257	13514.35765
3258	13511.39396
3259	13508.08427
3260	13505.84644
3261	13504.76166
3262	13503.57675
3263	13502.26552
3264	13500.35534
3265	13498.58874
3266	13496.13598
3267	13493.97676
3268	13492.55515
3269	13490.83952
3270	13488.95259
3271	13485.95679
3272	13483.98336
3273	13481.69774
3274	13480.02
3275	13476.68606
3276	13474.51926
3277	13472.69043
3278	13470.85123
3279	13469.28119
3280	13467.02698
3281	13465.7593
3282	13463.72275
3283	13461.27889
3284	13458.34848
3285	13456.6209
3286	13455.69511
3287	13452.19031
3288	13450.19161
3289	13448.083
3290	13446.18311
3291	13444.81546
3292	13443.16027
3293	13440.85106
3294	13439.90089
3295	13437.86351
3296	13436.52808
3297	13434.3856
3298	13432.56344
3299	13429.85684
3300	13427.80664
3301	13426.40584
3302	13423.60342
3303	13422.77997
3304	13421.51449
3305	13419.66393
3306	13417.64876
3307	13415.24167
3308	13413.58064
3309	13411.92688
3310	13410.28692
3311	13408.60576
3312	13406.83188
3313	13405.04721
3314	13404.41593
3315	13402.57484
3316	13400.90957
3317	13399.23312
3318	13397.1134
3319	13394.80683
3320	13392.19002
3321	13391.12738
3322	13388.98192
3323	13387.14306
3324	13385.96013
3325	13384.18774
3326	13382.37966
3327	13380.17578
3328	13379.09488
3329	13376.46076
3330	13374.60324
3331	13373.20677
3332	13372.19605
3333	13370.89251
3334	13368.93639
3335	13367.00398
3336	13365.87551
3337	13363.36594
3338	13361.52842
3339	13360.69752
3340	13358.89749
3341	13356.81698
3342	13354.91051
3343	13353.76265
3344	13351.55635
3345	13350.29997
3346	13347.51394
3347	13345.03781
3348	13342.95522
3349	13340.59306
3350	13338.68949
3351	13337.10862
3352	13336.08229
3353	13333.32037
3354	13331.63214
3355	13329.05317
3356	13326.46847
3357	13324.46714
3358	13322.0949
3359	13318.86744
3360	13317.2466
3361	13315.78567
3362	13314.5568
3363	13313.36377
3364	13312.1744
3365	13309.44213
3366	13307.75322
3367	13306.6633
3368	13303.73898
3369	13301.81403
3370	13299.85358
3371	13298.92394
3372	13297.84888
3373	13297.05056
3374	13295.71381
3375	13292.47485
3376	13290.55188
3377	13288.21599
3378	13287.23715
3379	13284.29254
3380	13282.70161
3381	13280.13405
3382	13278.81109
3383	13278.20593
3384	13276.32639
3385	13274.26392
3386	13272.22892
3387	13271.63004
3388	13269.87148
3389	13268.56728
3390	13266.32987
3391	13264.30406
3392	13262.42021
3393	13260.38233
3394	13258.91266
3395	13256.66193
3396	13254.65377
3397	13252.97177
3398	13251.32722
3399	13249.36851
3400	13247.67739
3401	13246.42602
3402	13244.86364
3403	13242.37127
3404	13240.5773
3405	13238.85086
3406	13237.64126
3407	13236.74104
3408	13233.92887
3409	13232.48146
3410	13230.58434
3411	13229.39861
3412	13227.53411
3413	13225.82238
3414	13223.37462
3415	13221.93527
3416	13218.62534
3417	13217.2322
3418	13215.20472
3419	13214.14498
3420	13212.20823
3421	13210.91048
3422	13208.193
3423	13206.33277
3424	13204.38849
3425	13203.24006
3426	13201.79449
3427	13200.16781
3428	13198.48415
3429	13197.34727
3430	13195.28078
3431	13194.43606
3432	13192.95146
3433	13190.38938
3434	13188.51038
3435	13187.03969
3436	13186.00261
3437	13183.62456
3438	13182.60838
3439	13181.09167
3440	13179.46197
3441	13177.60358
3442	13175.74273
3443	13172.62149
3444	13171.70688
3445	13170.15497
3446	13168.00006
3447	13166.25082
3448	13164.21163
3449	13161.11826
3450	13159.42587
3451	13158.01326
3452	13156.28804
3453	13154.51765
3454	13153.49979
3455	13150.3878
3456	13149.34845
3457	13148.57204
3458	13145.90407
3459	13144.21178
3460	13143.12444
3461	13141.79574
3462	13140.17483
3463	13137.98872
3464	13135.81623
3465	13134.7204
3466	13132.46683
3467	13129.60547
3468	13127.29543
3469	13125.66701
3470	13124.58313
3471	13121.92726
3472	13118.64672
3473	13116.84771
3474	13115.29968
3475	13114.2265
3476	13112.44823
3477	13110.8034
3478	13108.63161
3479	13106.9434
3480	13105.54668
3481	13104.64033
3482	13103.06884
3483	13101.14244
3484	13099.54192
3485	13096.94085
3486	13095.38535
3487	13093.86812
3488	13092.74317
3489	13091.70065
3490	13089.55867
3491	13088.59929
3492	13087.45729
3493	13084.62353
3494	13082.88595
3495	13080.50162
3496	13079.97205
3497	13078.76161
3498	13077.211
3499	13075.9139
3500	13074.8749
3501	13073.2341
3502	13070.43577
3503	13068.68714
3504	13066.75828
3505	13065.86836
3506	13064.31046
3507	13062.79582
3508	13061.03172
3509	13059.34885
3510	13057.76526
3511	13056.73812
3512	13055.56623
3513	13054.00165
3514	13051.98482
3515	13051.32141
3516	13050.55807
3517	13049.69363
3518	13046.83892
3519	13045.67478
3520	13043.80713
3521	13042.20047
3522	13041.36029
3523	13039.84067
3524	13038.24233
3525	13037.1779
3526	13035.74228
3527	13032.76877
3528	13030.75811
3529	13029.50286
3530	13028.30813
3531	13027.12939
3532	13024.59457
3533	13022.68064
3534	13021.49428
3535	13019.62947
3536	13018.8746
3537	13017.24821
3538	13014.98847
3539	13013.48494
3540	13012.30777
3541	13011.21554
3542	13010.01731
3543	13006.52767
3544	13004.65423
3545	13003.33107
3546	13000.43053
3547	12998.92505
3548	12997.17968
3549	12996.00898
3550	12992.83171
3551	12989.0793
3552	12987.84801
3553	12986.70152
3554	12985.05318
3555	12981.2436
3556	12979.75475
3557	12977.39721
3558	12976.19624
3559	12974.58664
3560	12971.96828
3561	12970.7372
3562	12968.75353
3563	12966.87299
3564	12964.95414
3565	12963.89312
3566	12961.16964
3567	12959.2592
3568	12956.32787
3569	12954.66206
3570	12953.35427
3571	12951.3991
3572	12949.11484
3573	12947.34066
3574	12946.29057
3575	12945.30569
3576	12944.18924
3577	12942.86459
3578	12940.19238
3579	12937.74206
3580	12935.93053
3581	12934.34125
3582	12933.60167
3583	12930.48552
3584	12927.5302
3585	12926.45208
3586	12924.35848
3587	12923.12218
3588	12921.59109
3589	12919.91783
3590	12918.5759
3591	12917.18388
3592	12915.42652
3593	12912.91946
3594	12910.22586
3595	12908.53508
3596	12906.19779
3597	12904.17733
3598	12903.13072
3599	12902.24625
3600	12899.64892
3601	12898.32795
3602	12897.37669
3603	12895.44016
3604	12893.05793
3605	12889.52068
3606	12888.59076
3607	12885.69362
3608	12885.19033
3609	12883.27803
3610	12881.77796
3611	12879.82976
3612	12879.00896
3613	12877.89532
3614	12876.30916
3615	12874.51047
3616	12873.75417
3617	12872.0221
3618	12871.26611
3619	12868.31034
3620	12866.44791
3621	12863.61117
3622	12862.65519
3623	12860.75121
3624	12859.02718
3625	12858.0234
3626	12856.72322
3627	12853.42313
3628	12852.60702
3629	12851.6467
3630	12849.71301
3631	12848.68311
3632	12846.07232
3633	12843.00599
3634	12840.63619
3635	12837.62043
3636	12836.5771
3637	12834.00246
3638	12832.41217
3639	12831.68588
3640	12829.33793
3641	12827.70867
3642	12826.87474
3643	12825.54472
3644	12824.32881
3645	12822.89818
3646	12821.24894
3647	12817.89564
3648	12816.15901
3649	12814.6669
3650	12812.69151
3651	12810.96415
3652	12809.42787
3653	12807.67273
3654	12805.35918
3655	12803.52577
3656	12802.58994
3657	12798.90031
3658	12797.11837
3659	12795.8545
3660	12792.47479
3661	12791.20153
3662	12789.82807
3663	12787.66562
3664	12785.59358
3665	12783.74107
3666	12782.011
3667	12779.70918
3668	12776.75198
3669	12774.81531
3670	12773.86411
3671	12772.9935
3672	12769.99368
3673	12767.93973
3674	12765.70464
3675	12763.65703
3676	12762.18075
3677	12759.64447
3678	12758.74892
3679	12756.68967
3680	12753.90787
3681	12751.42491
3682	12750.09583
3683	12749.00225
3684	12747.59945
3685	12746.33363
3686	12743.6812
3687	12740.77831
3688	12739.53705
3689	12737.92352
3690	12735.01605
3691	12733.12628
3692	12732.58576
3693	12731.52353
3694	12730.45424
3695	12728.05787
3696	12725.30862
3697	12723.29849
3698	12720.46865
3699	12718.96394
3700	12717.44022
3701	12715.89786
3702	12715.03248
3703	12713.02012
3704	12711.28416
3705	12709.43059
3706	12705.97439
3707	12703.09059
3708	12701.65291
3709	12699.79039
3710	12698.42348
3711	12695.36572
3712	12694.42897
3713	12692.39626
3714	12689.88937
3715	12687.16149
3716	12686.3153
3717	12684.10569
3718	12681.07216
3719	12679.14234
3720	12677.96385
3721	12675.57385
3722	12674.01258
3723	12672.55797
3724	12670.55347
3725	12667.7213
3726	12666.16156
3727	12663.76306
3728	12663.42442
3729	12661.92057
3730	12660.65118
3731	12658.85076
3732	12658.45699
3733	12657.53222
3734	12655.52754
3735	12653.75442
3736	12652.80401
3737	12651.92189
3738	12650.1062
3739	12647.79302
3740	12646.41835
3741	12645.33822
3742	12644.00716
3743	12642.53289
3744	12642.19754
3745	12640.84975
3746	12640.04692
3747	12638.57282
3748	12637.34995
3749	12636.2403
3750	12634.74456
3751	12633.19227
3752	12631.22048
3753	12629.43622
3754	12626.59787
3755	12624.40356
3756	12622.68394
3757	12620.06833
3758	12619.10927
3759	12616.34114
3760	12615.38667
3761	12613.16822
3762	12612.78079
3763	12611.84681
3764	12610.21424
3765	12608.36393
3766	12606.98003
3767	12605.00552
3768	12603.30841
3769	12600.20858
3770	12599.20675
3771	12597.01837
3772	12595.23841
3773	12594.26271
3774	12592.30565
3775	12591.36049
3776	12589.8201
3777	12586.78285
3778	12583.95272
3779	12582.43961
3780	12581.13169
3781	12579.75454
3782	12578.68221
3783	12577.79341
3784	12577.02754
3785	12575.14232
3786	12571.9418
3787	12570.30241
3788	12569.05505
3789	12566.60666
3790	12565.88733
3791	12563.18566
3792	12561.66317
3793	12560.83372
3794	12558.67069
3795	12557.01023
3796	12555.27594
3797	12553.14605
3798	12551.01675
3799	12549.29786
3800	12547.74351
3801	12545.33058
3802	12543.84492
3803	12542.35929
3804	12540.7678
3805	12538.7942
3806	12537.73638
3807	12536.21384
3808	12534.71486
3809	12533.71121
3810	12531.32314
3811	12529.56482
3812	12528.04286
3813	12525.8834
3814	12524.14633
3815	12522.80406
3816	12520.84573
3817	12518.63246
3818	12517.08829
3819	12514.69259
3820	12513.01421
3821	12512.74758
3822	12511.04895
3823	12509.60805
3824	12507.73217
3825	12505.49472
3826	12503.43044
3827	12502.03075
3828	12500.5101
3829	12498.87405
3830	12497.92768
3831	12497.16122
3832	12495.43546
3833	12494.28816
3834	12492.39795
3835	12491.48989
3836	12489.77417
3837	12488.97581
3838	12487.36244
3839	12485.72215
3840	12484.56844
3841	12484.23984
3842	12482.62579
3843	12481.45229
3844	12480.01438
3845	12479.16765
3846	12476.84729
3847	12474.23379
3848	12473.09754
3849	12472.74462
3850	12472.39834
3851	12470.14194
3852	12468.2187
3853	12467.3008
3854	12465.49887
3855	12464.40389
3856	12463.75947
3857	12461.32567
3858	12459.63711
3859	12458.4024
3860	12456.92404
3861	12454.21392
3862	12452.52015
3863	12450.9117
3864	12449.3986
3865	12447.02843
3866	12445.43412
3867	12443.26723
3868	12441.61706
3869	12441.2645
3870	12438.00588
3871	12436.06996
3872	12434.58052
3873	12432.98224
3874	12430.6699
3875	12428.05371
3876	12426.54777
3877	12425.22591
3878	12423.74751
3879	12422.39083
3880	12421.33836
3881	12419.22805
3882	12417.50129
3883	12417.19326
3884	12415.17952
3885	12412.77661
3886	12411.8915
3887	12410.82574
3888	12408.78724
3889	12407.15114
3890	12405.22023
3891	12403.87444
3892	12402.05303
3893	12399.50499
3894	12398.15821
3895	12395.52569
3896	12394.06339
3897	12391.73863
3898	12389.35671
3899	12387.91778
3900	12386.79964
3901	12385.00488
3902	12384.01081
3903	12381.36386
3904	12380.04568
3905	12378.17971
3906	12377.40074
3907	12375.79948
3908	12374.13224
3909	12371.40335
3910	12370.22008
3911	12368.36727
3912	12366.89662
3913	12364.99884
3914	12362.46446
3915	12360.96054
3916	12359.30387
3917	12357.47117
3918	12355.81326
3919	12353.98756
3920	12351.3802
3921	12349.61819
3922	12347.44246
3923	12345.82573
3924	12344.03993
3925	12342.55734
3926	12341.28341
3927	12340.92814
3928	12339.11705
3929	12338.81614
3930	12336.53282
3931	12333.49179
3932	12332.02139
3933	12329.90953
3934	12329.29219
3935	12327.82499
3936	12326.33321
3937	12324.4271
3938	12322.9771
3939	12321.96775
3940	12319.72367
3941	12318.01839
3942	12316.063
3943	12314.00121
3944	12313.28205
3945	12311.46851
3946	12309.96061
3947	12308.18993
3948	12306.6316
3949	12305.66611
3950	12304.3142
3951	12302.89379
3952	12300.33483
3953	12298.02729
3954	12296.77036
3955	12293.89995
3956	12292.75964
3957	12291.23107
3958	12289.4692
3959	12288.34831
3960	12286.03567
3961	12284.59809
3962	12283.46816
3963	12281.69485
3964	12280.21502
3965	12278.68078
3966	12277.08874
3967	12275.21285
3968	12273.07195
3969	12271.08668
3970	12269.95858
3971	12268.98906
3972	12267.10389
3973	12264.93161
3974	12263.44466
3975	12261.45169
3976	12259.70973
3977	12257.12913
3978	12254.97366
3979	12252.03322
3980	12251.12097
3981	12250.91504
3982	12250.56053
3983	12248.79071
3984	12247.93274
3985	12245.81922
3986	12243.36162
3987	12241.86949
3988	12240.63131
3989	12239.57398
3990	12237.99521
3991	12234.84525
3992	12233.48576
3993	12232.08235
3994	12230.46893
3995	12227.90226
3996	12226.55408
3997	12225.46498
3998	12223.57435
3999	12222.17757
4000	12220.76773
4001	12220.43314
4002	12218.93926
4003	12217.70936
4004	12215.80653
4005	12214.18752
4006	12212.70237
4007	12211.53936
4008	12209.03619
4009	12207.58502
4010	12205.80965
4011	12203.60195
4012	12202.2199
4013	12201.37316
4014	12200.35722
4015	12199.30818
4016	12197.75982
4017	12196.36324
4018	12194.60588
4019	12192.89814
4020	12191.40838
4021	12190.34491
4022	12188.6291
4023	12185.87374
4024	12184.40903
4025	12182.8731
4026	12181.58194
4027	12179.99436
4028	12177.26464
4029	12175.74244
4030	12173.2737
4031	12171.35147
4032	12170.51534
4033	12169.19686
4034	12168.24003
4035	12166.88996
4036	12165.27091
4037	12163.40182
4038	12161.70248
4039	12159.86781
4040	12158.58444
4041	12156.71706
4042	12155.83955
4043	12155.08961
4044	12152.6702
4045	12151.57359
4046	12150.27606
4047	12149.22463
4048	12148.12834
4049	12146.18645
4050	12144.45539
4051	12144.18542
4052	12143.0469
4053	12141.41994
4054	12140.66109
4055	12138.89432
4056	12137.7354
4057	12136.78534
4058	12134.60869
4059	12132.95128
4060	12130.9909
4061	12128.55479
4062	12127.21594
4063	12126.88703
4064	12124.47528
4065	12123.00195
4066	12121.91811
4067	12119.94359
4068	12117.50295
4069	12115.85572
4070	12114.96332
4071	12113.05192
4072	12110.63418
4073	12109.8401
4074	12107.98613
4075	12105.60687
4076	12104.30569
4077	12103.41271
4078	12101.18814
4079	12100.86698
4080	12098.75539
4081	12097.73376
4082	12095.95668
4083	12094.45908
4084	12093.19492
4085	12091.83034
4086	12090.92645
4087	12090.03338
4088	12088.13592
4089	12086.49205
4090	12086.15564
4091	12084.95517
4092	12082.51128
4093	12081.17433
4094	12079.38761
4095	12078.08604
4096	12076.249
4097	12074.78419
4098	12074.00393
4099	12072.64146
4100	12069.96374
4101	12068.27461
4102	12066.60131
4103	12064.85359
4104	12063.57837
4105	12062.29835
4106	12060.35149
4107	12058.33234
4108	12057.96798
4109	12055.63155
4110	12055.33351
4111	12054.39717
4112	12053.30641
4113	12052.16442
4114	12050.77907
4115	12048.4678
4116	12047.03222
4117	12046.05196
4118	12044.62954
4119	12042.15465
4120	12040.99896
4121	12039.65851
4122	12038.67644
4123	12036.75183
4124	12036.51467
4125	12036.20157
4126	12035.17599
4127	12034.16464
4128	12032.67137
4129	12031.58282
4130	12029.96327
4131	12028.86763
4132	12028.57419
4133	12026.48836
4134	12025.56272
4135	12025.14902
4136	12022.46847
4137	12022.07505
4138	12020.58446
4139	12018.33941
4140	12018.00644
4141	12017.21364
4142	12016.25598
4143	12014.90869
4144	12012.11545
4145	12010.33916
4146	12010.09597
4147	12008.36946
4148	12006.22052
4149	12004.68114
4150	12002.73165
4151	12000.97928
4152	11999.45611
4153	11997.86252
4154	11995.92521
4155	11994.9522
4156	11993.98681
4157	11993.75794
4158	11993.30518
4159	11992.32717
4160	11990.75903
4161	11989.44819
4162	11988.53917
4163	11987.17707
4164	11985.75284
4165	11983.60545
4166	11982.60291
4167	11980.52444
4168	11979.26405
4169	11977.48228
4170	11976.79627
4171	11975.28202
4172	11973.09969
4173	11971.03931
4174	11970.16078
4175	11969.15266
4176	11967.38796
4177	11966.07645
4178	11965.79398
4179	11964.52901
4180	11962.31165
4181	11960.1528
4182	11959.10091
4183	11957.91416
4184	11955.95118
4185	11954.74386
4186	11953.77483
4187	11951.74773
4188	11950.76056
4189	11949.63957
4190	11948.5838
4191	11947.24384
4192	11944.63577
4193	11943.58274
4194	11943.06876
4195	11941.4795
4196	11940.45118
4197	11939.52539
4198	11938.37006
4199	11936.51597
4200	11936.28167
4201	11934.6504
4202	11933.45956
4203	11931.67694
4204	11931.44366
4205	11929.37553
4206	11928.31813
4207	11928.13832
4208	11926.83892
4209	11924.74205
4210	11922.59555
4211	11921.42796
4212	11920.1107
4213	11918.75486
4214	11917.75172
4215	11916.30061
4216	11913.87815
4217	11911.30335
4218	11909.5321
4219	11909.14247
4220	11908.14507
4221	11907.17454
4222	11905.29763
4223	11903.26544
4224	11901.3
4225	11899.18195
4226	11897.33393
4227	11895.44624
4228	11894.62911
4229	11893.90442
4230	11893.23322
4231	11891.05445
4232	11889.53278
4233	11887.70842
4234	11886.68039
4235	11884.65786
4236	11883.72318
4237	11881.75649
4238	11880.81382
4239	11878.45385
4240	11876.57809
4241	11875.17403
4242	11874.14642
4243	11872.46583
4244	11871.5433
4245	11870.25237
4246	11869.22082
4247	11868.16675
4248	11867.85223
4249	11866.7497
4250	11864.98283
4251	11863.72781
4252	11862.48558
4253	11861.20458
4254	11860.00049
4255	11859.28179
4256	11857.13195
4257	11856.08757
4258	11854.92625
4259	11853.57451
4260	11852.58613
4261	11849.82208
4262	11847.82859
4263	11847.17504
4264	11846.71508
4265	11844.01621
4266	11842.63211
4267	11842.40107
4268	11841.69854
4269	11841.07942
4270	11840.30891
4271	11839.06494
4272	11838.79347
4273	11838.56695
4274	11837.50794
4275	11835.95824
4276	11833.70709
4277	11832.36662
4278	11831.40377
4279	11829.59464
4280	11827.49125
4281	11826.79298
4282	11824.88911
4283	11823.52989
4284	11822.8982
4285	11821.55256
4286	11819.4635
4287	11817.77432
4288	11815.94055
4289	11814.6367
4290	11813.37406
4291	11812.44882
4292	11811.26434
4293	11808.34126
4294	11806.08277
4295	11804.77281
4296	11803.07178
4297	11800.82333
4298	11798.05219
4299	11797.11948
4300	11794.79729
4301	11793.42294
4302	11792.20767
4303	11791.97733
4304	11789.23272
4305	11788.54795
4306	11786.83448
4307	11784.7926
4308	11783.3197
4309	11782.52124
4310	11781.12379
4311	11779.88472
4312	11779.63981
4313	11778.69399
4314	11777.47304
4315	11775.48733
4316	11774.95534
4317	11774.73062
4318	11773.39199
4319	11773.16459
4320	11772.02491
4321	11771.28846
4322	11770.143
4323	11769.83567
4324	11769.61028
4325	11768.86089
4326	11767.03889
4327	11764.89916
4328	11764.00436
4329	11762.32084
4330	11759.61989
4331	11758.27202
4332	11757.2455
4333	11755.81225
4334	11755.5889
4335	11754.04239
4336	11752.88893
4337	11751.3425
4338	11749.41022
4339	11748.50352
4340	11747.28521
4341	11745.55099
4342	11744.09926
4343	11743.2084
4344	11742.94708
4345	11741.48908
4346	11739.95926
4347	11738.6286
4348	11737.33849
4349	11735.39153
4350	11732.08675
4351	11729.76755
4352	11729.05883
4353	11727.65467
4354	11726.22931
4355	11725.36346
4356	11725.14353
4357	11723.65301
4358	11721.33551
4359	11719.91942
4360	11718.25084
4361	11715.48106
4362	11714.85314
4363	11712.50995
4364	11711.49432
4365	11710.23087
4366	11707.93542
4367	11706.64358
4368	11705.0063
4369	11703.69284
4370	11703.46036
4371	11702.46519
4372	11700.57186
4373	11698.55928
4374	11696.49271
4375	11695.26014
4376	11693.54348
4377	11691.91606
4378	11689.68329
4379	11689.21675
4380	11686.58296
4381	11685.65901
4382	11684.4457
4383	11683.2436
4384	11682.94008
4385	11681.55294
4386	11679.8892
4387	11678.45083
4388	11676.2375
4389	11674.75659
4390	11673.60893
4391	11672.47776
4392	11670.29998
4393	11669.51179
4394	11668.06482
4395	11667.10197
4396	11665.41043
4397	11663.89461
4398	11662.38481
4399	11660.84605
4400	11659.18051
4401	11656.98672
4402	11654.66589
4403	11653.47295
4404	11651.44538
4405	11650.62666
4406	11648.55804
4407	11648.20763
4408	11647.95395
4409	11646.01337
4410	11645.78621
4411	11645.57406
4412	11644.59505
4413	11642.59657
4414	11641.07671
4415	11639.89697
4416	11639.68636
4417	11636.4758
4418	11634.70389
4419	11631.88659
4420	11630.20654
4421	11628.52799
4422	11627.81096
4423	11627.15766
4424	11626.44134
4425	11626.19252
4426	11625.26695
4427	11623.8212
4428	11622.29577
4429	11620.86212
4430	11619.07187
4431	11618.19619
4432	11617.03239
4433	11616.34946
4434	11615.49623
4435	11614.2551
4436	11612.65536
4437	11610.37245
4438	11608.86057
4439	11607.08694
4440	11605.58391
4441	11604.68769
4442	11603.77174
4443	11601.74461
4444	11600.48638
4445	11599.93643
4446	11598.91993
4447	11597.62412
4448	11596.4138
4449	11594.7306
4450	11593.50757
4451	11592.18845
4452	11590.25802
4453	11588.17877
4454	11586.12947
4455	11585.15975
4456	11583.38468
4457	11582.46262
4458	11581.10295
4459	11580.4048
4460	11578.6951
4461	11577.64789
4462	11576.58014
4463	11574.4116
4464	11573.36873
4465	11571.89053
4466	11570.27645
4467	11569.15734
4468	11567.50399
4469	11565.57682
4470	11563.93768
4471	11563.25094
4472	11561.85197
4473	11560.11763
4474	11557.71773
4475	11556.7799
4476	11555.46006
4477	11553.28363
4478	11551.37341
4479	11551.16655
4480	11549.56942
4481	11547.63623
4482	11545.3949
4483	11544.10397
4484	11542.72453
4485	11541.67399
4486	11540.52156
4487	11538.71302
4488	11536.72515
4489	11536.50517
4490	11534.94727
4491	11533.17089
4492	11531.17765
4493	11530.2748
4494	11528.9118
4495	11526.69277
4496	11525.7528
4497	11524.52174
4498	11522.27758
4499	11521.61932
4500	11520.58483
4501	11519.34236
4502	11517.87761
4503	11516.07525
4504	11515.55023
4505	11513.60727
4506	11512.71589
4507	11512.27311
4508	11510.72229
4509	11509.74326
4510	11508.07259
4511	11506.85436
4512	11506.6523
4513	11505.15685
4514	11504.44592
4515	11503.62044
4516	11501.74498
4517	11500.35855
4518	11500.15529
4519	11498.50631
4520	11497.69411
4521	11496.77268
4522	11495.07567
4523	11493.11737
4524	11491.48068
4525	11489.85629
4526	11488.48492
4527	11487.52898
4528	11486.80159
4529	11485.25474
4530	11484.34172
4531	11484.09921
4532	11482.50149
4533	11481.66029
4534	11479.7686
4535	11478.69253
4536	11477.92337
4537	11477.58253
4538	11475.62747
4539	11474.33123
4540	11473.06625
4541	11471.89855
4542	11470.49455
4543	11468.30896
4544	11467.10784
4545	11465.26936
4546	11463.94425
4547	11463.04435
4548	11461.76371
4549	11460.93008
4550	11459.30234
4551	11459.0633
4552	11457.97183
4553	11456.93188
4554	11454.93215
4555	11453.76336
4556	11452.21068
4557	11451.88239
4558	11451.64551
4559	11449.86288
4560	11448.63641
4561	11447.94716
4562	11447.75231
4563	11445.54228
4564	11444.50646
4565	11442.18492
4566	11440.28004
4567	11438.65997
4568	11437.57952
4569	11435.7338
4570	11435.11157
4571	11434.84128
4572	11433.08381
4573	11432.12983
4574	11431.21609
4575	11430.02876
4576	11428.81989
4577	11428.17311
4578	11427.93886
4579	11425.95445
4580	11424.46543
4581	11422.26608
4582	11420.66941
4583	11419.18623
4584	11417.12418
4585	11416.9279
4586	11416.16709
4587	11414.895
4588	11414.00102
4589	11413.11002
4590	11412.91594
4591	11412.02727
4592	11409.27039
4593	11407.27192
4594	11407.00598
4595	11405.49068
4596	11404.53569
4597	11403.3589
4598	11400.99864
4599	11398.53688
4600	11396.65093
4601	11394.98971
4602	11393.81867
4603	11393.50039
4604	11392.96537
4605	11391.26915
4606	11389.87338
4607	11388.20352
4608	11386.79864
4609	11385.59995
4610	11385.38349
4611	11384.2067
4612	11383.08592
4613	11381.84741
4614	11380.9722
4615	11380.72959
4616	11380.54308
4617	11379.81797
4618	11377.19229
4619	11375.77716
4620	11374.08991
4621	11372.20259
4622	11370.96667
4623	11368.9514
4624	11368.21215
4625	11366.24548
4626	11364.90083
4627	11363.97392
4628	11361.84886
4629	11360.62557
4630	11358.86569
4631	11357.45934
4632	11356.37803
4633	11354.83737
4634	11354.64875
4635	11354.42391
4636	11352.85942
4637	11351.65453
4638	11350.02888
4639	11348.63713
4640	11347.00783
4641	11345.23629
4642	11345.05263
4643	11344.08535
4644	11342.09465
4645	11341.53416
4646	11339.24161
4647	11336.91809
4648	11334.83258
4649	11334.1717
4650	11332.92867
4651	11331.342
4652	11329.36855
4653	11328.25018
4654	11326.92933
4655	11325.691
4656	11324.49774
4657	11323.52308
4658	11322.67057
4659	11321.01429
4660	11319.95751
4661	11317.89314
4662	11315.58284
4663	11314.00613
4664	11312.8945
4665	11312.24879
4666	11310.29501
4667	11309.28721
4668	11308.0076
4669	11306.77513
4670	11305.82248
4671	11303.22856
4672	11303.04581
4673	11301.61266
4674	11300.5762
4675	11299.53887
4676	11298.31405
4677	11295.29687
4678	11294.60571
4679	11292.58568
4680	11291.16414
4681	11289.99866
4682	11288.13059
4683	11287.61845
4684	11285.56779
4685	11285.3866
4686	11284.1158
4687	11283.33364
4688	11283.15364
4689	11280.76242
4690	11279.06815
4691	11277.35845
4692	11276.53269
4693	11276.33663
4694	11274.77788
4695	11274.56104
4696	11273.29692
4697	11271.42077
4698	11269.41617
4699	11267.47717
4700	11265.78864
4701	11264.57255
4702	11263.55209
4703	11262.76123
4704	11261.3488
4705	11260.17677
4706	11259.63347
4707	11257.67385
4708	11256.71837
4709	11255.94004
4710	11255.04941
4711	11254.86976
4712	11252.48989
4713	11251.69327
4714	11251.51742
4715	11250.03526
4716	11249.3832
4717	11248.0163
4718	11246.00848
4719	11244.69043
4720	11243.76165
4721	11243.21401
4722	11242.30244
4723	11241.65999
4724	11239.20332
4725	11237.74586
4726	11236.22895
4727	11235.5543
4728	11234.93978
4729	11233.16274
4730	11231.42128
4731	11231.23906
4732	11230.20035
4733	11229.4297
4734	11227.76211
4735	11226.5371
4736	11225.84038
4737	11225.66733
4738	11223.68088
4739	11222.83312
4740	11221.43074
4741	11220.34968
4742	11220.16923
4743	11219.00325
4744	11218.23668
4745	11217.13057
4746	11216.26697
4747	11214.41631
4748	11213.29497
4749	11212.42273
4750	11210.41064
4751	11208.87588
4752	11208.69712
4753	11207.38985
4754	11206.2485
4755	11205.14732
4756	11204.88413
4757	11203.50669
4758	11201.98567
4759	11199.64656
4760	11199.24919
4761	11197.67027
4762	11196.7489
4763	11195.83742
4764	11193.79157
4765	11193.61488
4766	11193.03417
4767	11191.72591
4768	11190.63684
4769	11189.08633
4770	11188.91896
4771	11187.53594
4772	11186.35188
4773	11185.28674
4774	11184.53789
4775	11182.60137
4776	11181.10965
4777	11180.28226
